year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas
2017,390481,Harshal Patel,Royal Challengers Bangalore,4000000,0.4,59000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,277237,Iqbal Abdulla,Royal Challengers Bangalore,1000000,0.1,14000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,422108,KL Rahul,Royal Challengers Bangalore,10000000,1,149000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,290716,Kedar Jadhav,Royal Challengers Bangalore,21700000,2.17,324000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,398506,Mandeep Singh,Royal Challengers Bangalore,8000000,0.8,119000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,530773,Pawan Negi,Royal Challengers Bangalore,10000000,1,149000,,,,635750000,63.575,24250000,2.425,New,0,0
2017,777515,Praveen Dubey,Royal Challengers Bangalore,1000000,0.1,14000,,,,635750000,63.575,24250000,2.425,New,0,0
2017,290632,S Aravind,Royal Challengers Bangalore,1000000,0.1,14000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,432783,Sachin Baby,Royal Challengers Bangalore,1000000,0.1,14000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,51433,Samuel Badree,Royal Challengers Bangalore,5000000,0.5,74000,,,,635750000,63.575,24250000,2.425,Retained,0,1
2017,642525,Sarfaraz Khan,Royal Challengers Bangalore,5000000,0.5,74000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,8180,Shane Watson,Royal Challengers Bangalore,95000000,9.5,1417000,,,,635750000,63.575,24250000,2.425,Retained,0,1
2017,27223,Stuart Binny,Royal Challengers Bangalore,20000000,2,298000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,379145,Tabraiz Shamsi,Royal Challengers Bangalore,1000000,0.1,14000,,,,635750000,63.575,24250000,2.425,Retained,0,1
2017,530011,Travis Head,Royal Challengers Bangalore,5000000,0.5,74000,,,,635750000,63.575,24250000,2.425,Retained,0,1
2017,459257,Tymal Mills,Royal Challengers Bangalore,120000000,12,1791000,,,,635750000,63.575,24250000,2.425,New,0,1
2017,253802,Virat Kohli,Royal Challengers Bangalore,125000000,12.5,1865000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,430246,Yuzvendra Chahal,Royal Challengers Bangalore,1000000,0.1,14000,,,,635750000,63.575,24250000,2.425,Retained,0,0
2017,310958,Abhimanyu Mithun,Sunrisers Hyderabad,3000000,0.3,44000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,31820,Ashish Nehra,Sunrisers Hyderabad,55000000,5.5,820000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,537126,Barinder Sran,Sunrisers Hyderabad,12000000,1.2,179000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,230371,Ben Cutting,Sunrisers Hyderabad,5000000,0.5,74000,,,,537500000,53.75,122500000,12.25,Retained,0,1
2017,315623,Ben Laughlin,Sunrisers Hyderabad,3000000,0.3,44000,,,,537500000,53.75,122500000,12.25,New,0,1
2017,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,42500000,4.25,634000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,35928,Bipul Sharma,Sunrisers Hyderabad,1000000,0.1,14000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,288992,Chris Jordan,Sunrisers Hyderabad,5000000,0.5,74000,,,,537500000,53.75,122500000,12.25,New,0,1
2017,219889,David Warner,Sunrisers Hyderabad,55000000,5.5,820000,,,,537500000,53.75,122500000,12.25,Retained,0,1
2017,497121,Deepak Hooda,Sunrisers Hyderabad,42000000,4.2,626000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,340841,Eklavya Dwivedi,Sunrisers Hyderabad,7500000,0.75,111000,,,,537500000,53.75,122500000,12.25,New,0,0
2017,277906,Kane Williamson,Sunrisers Hyderabad,6000000,0.6,89000,,,,537500000,53.75,122500000,12.25,Retained,0,1
2017,25913,Mohammad Nabi,Sunrisers Hyderabad,3000000,0.3,44000,,,,537500000,53.75,122500000,12.25,New,0,1
2017,940973,Mohammed Siraj,Sunrisers Hyderabad,26000000,2.6,388000,,,,537500000,53.75,122500000,12.25,New,0,0
2017,5961,Moises Henriques,Sunrisers Hyderabad,10000000,1,149000,,,,537500000,53.75,122500000,12.25,Retained,0,1
2017,330902,Mustafizur Rahman,Sunrisers Hyderabad,14000000,1.4,208000,,,,537500000,53.75,122500000,12.25,Retained,0,1
2017,32102,Naman Ojha,Sunrisers Hyderabad,5000000,0.5,74000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,587152,Pravin Tambe,Sunrisers Hyderabad,1000000,0.1,14000,,,,537500000,53.75,122500000,12.25,New,0,0
2017,793463,Rashid Khan,Sunrisers Hyderabad,40000000,4,597000,,,,537500000,53.75,122500000,12.25,New,0,1
2017,642531,Ricky Bhui,Sunrisers Hyderabad,1000000,0.1,14000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,28235,Shikhar Dhawan,Sunrisers Hyderabad,125000000,12.5,1865000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,326017,Siddarth Kaul,Sunrisers Hyderabad,1000000,0.1,14000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,792725,Tanmay Agarwal,Sunrisers Hyderabad,1000000,0.1,14000,,,,537500000,53.75,122500000,12.25,New,0,0
2017,477021,Vijay Shankar,Sunrisers Hyderabad,3500000,0.35,52000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2017,36084,Yuvraj Singh,Sunrisers Hyderabad,70000000,7,1044000,,,,537500000,53.75,122500000,12.25,Retained,0,0
2018,33141,Ambati Rayudu,Chennai Super Kings,22000000,2.2,343000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,1083030,Asif KM,Chennai Super Kings,4000000,0.4,62000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,628217,Chaitanya Bishnoi,Chennai Super Kings,2000000,0.2,31000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,447261,Deepak Chahar,Chennai Super Kings,8000000,0.8,125000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,590327,Dhruv Shorey,Chennai Super Kings,2000000,0.2,31000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,51439,Dwayne Bravo,Chennai Super Kings,64000000,6.4,1000000,,,,735000000,73.5,65000000,6.5,RTM,0,1
2018,44828,Faf du Plessis,Chennai Super Kings,16000000,1.6,250000,,,,735000000,73.5,65000000,6.5,RTM,0,1
2018,29264,Harbhajan Singh,Chennai Super Kings,20000000,2,312000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,40618,Imran Tahir,Chennai Super Kings,10000000,1,156000,,,,735000000,73.5,65000000,6.5,New,0,1
2018,1048813,Jagadeesan Narayan,Chennai Super Kings,2000000,0.2,31000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,849737,Kanishk Seth,Chennai Super Kings,2000000,0.2,31000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,30288,Karn Sharma,Chennai Super Kings,50000000,5,781000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,290716,Kedar Jadhav,Chennai Super Kings,78000000,7.8,1218000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,625380,Kshitiz Sharma,Chennai Super Kings,2000000,0.2,31000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,542023,Lungi Ngidi,Chennai Super Kings,5000000,0.5,78000,,,,735000000,73.5,65000000,6.5,New,0,1
2018,237095,M Vijay,Chennai Super Kings,20000000,2,312000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,28081,MS Dhoni,Chennai Super Kings,150000000,15,2343000,,,,735000000,73.5,65000000,6.5,Retained,0,0
2018,351588,Mark Wood,Chennai Super Kings,15000000,1.5,234000,,,,735000000,73.5,65000000,6.5,New,0,1
2018,502714,Mitchell Santner,Chennai Super Kings,5000000,0.5,78000,,,,735000000,73.5,65000000,6.5,New,0,1
2018,694209,Monu Kumar,Chennai Super Kings,2000000,0.2,31000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,234675,Ravindra Jadeja,Chennai Super Kings,70000000,7,1093000,,,,735000000,73.5,65000000,6.5,Retained,0,0
2018,297628,Sam Billings,Chennai Super Kings,10000000,1,156000,,,,735000000,73.5,65000000,6.5,New,0,1
2018,8180,Shane Watson,Chennai Super Kings,40000000,4,625000,,,,735000000,73.5,65000000,6.5,New,0,1
2018,475281,Shardul Thakur,Chennai Super Kings,26000000,2.6,406000,,,,735000000,73.5,65000000,6.5,New,0,0
2018,33335,Suresh Raina,Chennai Super Kings,110000000,11,1718000,,,,735000000,73.5,65000000,6.5,Retained,0,0
2018,1070183,Abhishek Sharma,Delhi Daredevils,5500000,0.55,85000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,31107,Amit Mishra,Delhi Daredevils,40000000,4,625000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,694211,Avesh Khan,Delhi Daredevils,7000000,0.7,109000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,439952,Chris Morris,Delhi Daredevils,110000000,11,1718000,,,,784000000,78.4,16000000,1.6,Retained,0,1
2018,232359,Colin Munro,Delhi Daredevils,19000000,1.9,296000,,,,784000000,78.4,16000000,1.6,New,0,1
2018,4864,Daniel Christian,Delhi Daredevils,15000000,1.5,234000,,,,784000000,78.4,16000000,1.6,New,0,1
2018,28763,Gautam Gambhir,Delhi Daredevils,28000000,2.8,437000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,325026,Glenn Maxwell,Delhi Daredevils,90000000,9,1406000,,,,784000000,78.4,16000000,1.6,New,0,1
2018,537124,Gurkeerat Singh,Delhi Daredevils,7500000,0.75,117000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,390481,Harshal Patel,Delhi Daredevils,2000000,0.2,31000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,298438,Jason Roy,Delhi Daredevils,15000000,1.5,234000,,,,784000000,78.4,16000000,1.6,New,0,1
2018,447587,Jayant Yadav,Delhi Daredevils,5000000,0.5,78000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,550215,Kagiso Rabada,Delhi Daredevils,42000000,4.2,656000,,,,784000000,78.4,16000000,1.6,RTM,0,1
2018,1079842,Manjot Kalra,Delhi Daredevils,2000000,0.2,31000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,481896,Mohammed Shami,Delhi Daredevils,30000000,3,468000,,,,784000000,78.4,16000000,1.6,RTM,0,0
2018,32102,Naman Ojha,Delhi Daredevils,14000000,1.4,218000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,1070168,Prithvi Shaw,Delhi Daredevils,12000000,1.2,187000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,423838,Rahul Tewatia,Delhi Daredevils,30000000,3,468000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,931581,Rishabh Pant,Delhi Daredevils,150000000,15,2343000,,,,784000000,78.4,16000000,1.6,Retained,0,0
2018,960361,Sandeep Lamichhane,Delhi Daredevils,2000000,0.2,31000,,,,784000000,78.4,16000000,1.6,New,0,1
2018,736413,Sayan Ghosh,Delhi Daredevils,2000000,0.2,31000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,31872,Shahbaz Nadeem,Delhi Daredevils,32000000,3.2,500000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,642519,Shreyas Iyer,Delhi Daredevils,70000000,7,1093000,,,,784000000,78.4,16000000,1.6,Retained,0,0
2018,277912,Trent Boult,Delhi Daredevils,22000000,2.2,343000,,,,784000000,78.4,16000000,1.6,New,0,1
2018,477021,Vijay Shankar,Delhi Daredevils,32000000,3.2,500000,,,,784000000,78.4,16000000,1.6,New,0,0
2018,5334,Aaron Finch,Kings XI Punjab,62000000,6.2,968000,,,,799000000,79.9,1000000,0.1,New,0,1
2018,500360,Akshdeep Nath,Kings XI Punjab,10000000,1,156000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,459508,Andrew Tye,Kings XI Punjab,72000000,7.2,1125000,,,,799000000,79.9,1000000,0.1,New,0,1
2018,591650,Ankit Rajpoot,Kings XI Punjab,30000000,3,468000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,554691,Axar Patel,Kings XI Punjab,125000000,12.5,1953000,,,,799000000,79.9,1000000,0.1,Retained,0,0
2018,537126,Barinder Sran,Kings XI Punjab,22000000,2.2,343000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,679567,Ben Dwarshuis,Kings XI Punjab,14000000,1.4,218000,,,,799000000,79.9,1000000,0.1,New,0,1
2018,51880,Chris Gayle,Kings XI Punjab,20000000,2,312000,,,,799000000,79.9,1000000,0.1,New,0,1
2018,321777,David Miller,Kings XI Punjab,30000000,3,468000,,,,799000000,79.9,1000000,0.1,RTM,0,1
2018,422108,KL Rahul,Kings XI Punjab,110000000,11,1718000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,398439,Karun Nair,Kings XI Punjab,56000000,5.6,875000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,35565,Manoj Tiwary,Kings XI Punjab,10000000,1,156000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,1080203,Manzoor Dar,Kings XI Punjab,2000000,0.2,31000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,325012,Marcus Stoinis,Kings XI Punjab,62000000,6.2,968000,,,,799000000,79.9,1000000,0.1,RTM,0,1
2018,398438,Mayank Agarwal,Kings XI Punjab,10000000,1,156000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,942367,Mayank Dagar,Kings XI Punjab,2000000,0.2,31000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,537119,Mohit Sharma,Kings XI Punjab,24000000,2.4,375000,,,,799000000,79.9,1000000,0.1,RTM,0,0
2018,974109,Mujeeb Zadran,Kings XI Punjab,40000000,4,625000,,,,799000000,79.9,1000000,0.1,New,0,1
2018,34155,Pardeep Sahu,Kings XI Punjab,2000000,0.2,31000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,26421,R Ashwin,Kings XI Punjab,76000000,7.6,1187000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,36084,Yuvraj Singh,Kings XI Punjab,20000000,2,312000,,,,799000000,79.9,1000000,0.1,New,0,0
2018,276298,Andre Russell,Kolkata Knight Riders,85000000,8.5,1328000,,,,800000000,80,0,0,Retained,0,1
2018,505773,Apoorv Wankhade,Kolkata Knight Riders,2000000,0.2,31000,,,,800000000,80,0,0,New,0,0
2018,322810,Cameron Delport,Kolkata Knight Riders,3000000,0.3,46000,,,,800000000,80,0,0,New,0,1
2018,326637,Chris Lynn,Kolkata Knight Riders,96000000,9.6,1500000,,,,800000000,80,0,0,New,0,1
2018,30045,Dinesh Karthik,Kolkata Knight Riders,74000000,7.4,1156000,,,,800000000,80,0,0,New,0,0
2018,279554,Ishank  Jaggi,Kolkata Knight Riders,2000000,0.2,31000,,,,800000000,80,0,0,New,0,0
2018,230554,Javon Searles,Kolkata Knight Riders,3000000,0.3,46000,,,,800000000,80,0,0,New,0,1
2018,1070188,Kamlesh Nagarkoti,Kolkata Knight Riders,32000000,3.2,500000,,,,800000000,80,0,0,New,0,0
2018,559235,Kuldeep Yadav,Kolkata Knight Riders,58000000,5.8,906000,,,,800000000,80,0,0,RTM,0,0
2018,6033,Mitchell Johnson,Kolkata Knight Riders,20000000,2,312000,,,,800000000,80,0,0,New,0,1
2018,311592,Mitchell Starc,Kolkata Knight Riders,94000000,9.4,1468000,,,,800000000,80,0,0,New,0,1
2018,604527,Nitish Rana,Kolkata Knight Riders,34000000,3.4,531000,,,,800000000,80,0,0,New,0,0
2018,32966,Piyush Chawla,Kolkata Knight Riders,42000000,4.2,656000,,,,800000000,80,0,0,RTM,0,0
2018,723105,Rinku Singh,Kolkata Knight Riders,8000000,0.8,125000,,,,800000000,80,0,0,New,0,0
2018,35582,Robin Uthappa,Kolkata Knight Riders,64000000,6.4,1000000,,,,800000000,80,0,0,RTM,0,0
2018,1079848,Shivam Mavi,Kolkata Knight Riders,30000000,3,468000,,,,800000000,80,0,0,New,0,0
2018,1070173,Shubman Gill,Kolkata Knight Riders,18000000,1.8,281000,,,,800000000,80,0,0,New,0,0
2018,230558,Sunil Narine,Kolkata Knight Riders,125000000,12.5,1953000,,,,800000000,80,0,0,Retained,0,1
2018,35731,Vinay Kumar,Kolkata Knight Riders,10000000,1,156000,,,,800000000,80,0,0,New,0,0
2018,333904,Aditya  Tare,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,574178,Akila Dananjaya,Mumbai Indians,5000000,0.5,78000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,1079839,Anukul Roy,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,230371,Ben Cutting,Mumbai Indians,22000000,2.2,343000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,431901,Evin Lewis,Mumbai Indians,38000000,3.8,593000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,625371,Hardik Pandya,Mumbai Indians,110000000,11,1718000,,,,793500000,79.35,6500000,0.65,Retained,0,0
2018,720471,Ishan Kishan,Mumbai Indians,62000000,6.2,968000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,44932,JP Duminy,Mumbai Indians,10000000,1,156000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,272477,Jason Behrendorff,Mumbai Indians,15000000,1.5,234000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,625383,Jasprit Bumrah,Mumbai Indians,70000000,7,1093000,,,,793500000,79.35,6500000,0.65,Retained,0,0
2018,230559,Kieron Pollard,Mumbai Indians,54000000,5.4,843000,,,,793500000,79.35,6500000,0.65,RTM,0,1
2018,471342,Krunal Pandya,Mumbai Indians,88000000,8.8,1375000,,,,793500000,79.35,6500000,0.65,RTM,0,0
2018,822703,MD Nidheesh,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,1081442,Mayank Markande,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,1132005,Mohsin Khan,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,330902,Mustafizur Rahman,Mumbai Indians,22000000,2.2,343000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,489889,Pat Cummins,Mumbai Indians,54000000,5.4,843000,,,,793500000,79.35,6500000,0.65,New,0,1
2018,279545,Pradeep Sangwan,Mumbai Indians,15000000,1.5,234000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,1064812,Rahul Chahar,Mumbai Indians,19000000,1.9,296000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,34102,Rohit Sharma,Mumbai Indians,150000000,15,2343000,,,,793500000,79.35,6500000,0.65,Retained,0,0
2018,35390,Saurabh Tiwary,Mumbai Indians,8000000,0.8,125000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,726989,Sharad  Lumba,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,422342,Siddhesh Lad,Mumbai Indians,2000000,0.2,31000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,446507,Suryakumar Yadav,Mumbai Indians,32000000,3.2,500000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,1079860,Tajinder Singh,Mumbai Indians,5500000,0.55,85000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,277916,Ajinkya Rahane,Rajasthan Royals,40000000,4,625000,,,,783500000,78.35,16500000,1.65,RTM,0,0
2018,422992,Ankit Sharma,Rajasthan Royals,2000000,0.2,31000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,376324,Anureet Singh,Rajasthan Royals,3000000,0.3,46000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,1126227,Aryaman Birla,Rajasthan Royals,3000000,0.3,46000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,315623,Ben Laughlin,Rajasthan Royals,5000000,0.5,78000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,311158,Ben Stokes,Rajasthan Royals,125000000,12.5,1953000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,308798,Darcy Short,Rajasthan Royals,40000000,4,625000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,277955,Dhawal Kulkarni,Rajasthan Royals,7500000,0.75,117000,,,,783500000,78.35,16500000,1.65,RTM,0,0
2018,552152,Dushmantha Chameera,Rajasthan Royals,5000000,0.5,78000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,424377,Gowtham Krishnappa,Rajasthan Royals,62000000,6.2,968000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,34349,Jatin Saxena,Rajasthan Royals,2000000,0.2,31000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,390484,Jaydev Unadkat,Rajasthan Royals,115000000,11.5,1796000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,669855,Jofra Archer,Rajasthan Royals,72000000,7.2,1125000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,308967,Jos  Buttler,Rajasthan Royals,44000000,4.4,687000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,853265,Mahipal Lomror,Rajasthan Royals,2000000,0.2,31000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,1131619,Midhun S,Rajasthan Royals,2000000,0.2,31000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,500135,Prashant Chopra,Rajasthan Royals,2000000,0.2,31000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,446763,Rahul Tripathi,Rajasthan Royals,34000000,3.4,531000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,425943,Sanju Samson,Rajasthan Royals,80000000,8,1250000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,344580,Shreyas Gopal,Rajasthan Royals,2000000,0.2,31000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,267192,Steven Smith,Rajasthan Royals,125000000,12.5,1953000,,,,783500000,78.35,16500000,1.65,Retained,0,1
2018,27223,Stuart Binny,Rajasthan Royals,5000000,0.5,78000,,,,783500000,78.35,16500000,1.65,New,0,0
2018,712219,Zahir Khan,Rajasthan Royals,6000000,0.6,93000,,,,783500000,78.35,16500000,1.65,New,0,1
2018,44936,AB de Villiers,Royal Challengers Bangalore,110000000,11,1718000,,,,798500000,79.85,1500000,0.15,Retained,0,1
2018,527299,Aniket Choudhary,Royal Challengers Bangalore,3000000,0.3,46000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,420644,Aniruddha Joshi,Royal Challengers Bangalore,2000000,0.2,31000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,37737,Brendon McCullum,Royal Challengers Bangalore,36000000,3.6,562000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,247235,Chris Woakes,Royal Challengers Bangalore,74000000,7.4,1156000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,55395,Colin de Grandhomme,Royal Challengers Bangalore,22000000,2.2,343000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,1083033,Kulwant Khejroliya,Royal Challengers Bangalore,8500000,0.85,132000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,532856,Manan Vohra,Royal Challengers Bangalore,11000000,1.1,171000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,398506,Mandeep Singh,Royal Challengers Bangalore,14000000,1.4,218000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,8917,Moeen Ali,Royal Challengers Bangalore,17000000,1.7,265000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,940973,Mohammed Siraj,Royal Challengers Bangalore,26000000,2.6,406000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,528067,Murugan Ashwin,Royal Challengers Bangalore,22000000,2.2,343000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,261354,Nathan Coulter-Nile,Royal Challengers Bangalore,22000000,2.2,343000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,700167,Navdeep Saini,Royal Challengers Bangalore,30000000,3,468000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,32242,Parthiv Patel,Royal Challengers Bangalore,17000000,1.7,265000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,422104,Pavan Deshpande,Royal Challengers Bangalore,2000000,0.2,31000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,530773,Pawan Negi,Royal Challengers Bangalore,10000000,1,156000,,,,798500000,79.85,1500000,0.15,RTM,0,0
2018,379143,Quinton de Kock,Royal Challengers Bangalore,28000000,2.8,437000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,642525,Sarfaraz Khan,Royal Challengers Bangalore,30000000,3,468000,,,,798500000,79.85,1500000,0.15,Retained,0,0
2018,232364,Tim Southee,Royal Challengers Bangalore,10000000,1,156000,,,,798500000,79.85,1500000,0.15,New,0,1
2018,376116,Umesh Yadav,Royal Challengers Bangalore,42000000,4.2,656000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,253802,Virat Kohli,Royal Challengers Bangalore,170000000,17,2656000,,,,798500000,79.85,1500000,0.15,Retained,0,0
2018,719715,Washington Sundar,Royal Challengers Bangalore,32000000,3.2,500000,,,,798500000,79.85,1500000,0.15,New,0,0
2018,430246,Yuzvendra Chahal,Royal Challengers Bangalore,60000000,6,937000,,,,798500000,79.85,1500000,0.15,RTM,0,0
2018,732291,Basil Thampi,Sunrisers Hyderabad,9500000,0.95,148000,,,,793500000,79.35,6500000,0.65,New,0,0
2018,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,85000000,8.5,1328000,,,,793500000,79.35,6500000,0.65,Retained,0,0
2018,533042,Billy Stanlake,Sunrisers Hyderabad,5000000,0.5,78000,,,,793500000,79.35,6500000,0.65,New,0,1
