year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped,age_during_auction,overseas2
2026,604302.0,N Pooran,Lucknow Super Giants,210000000.0,21.0,,,,,1204500000.0,120.45,45500000.0,4.55,Retained,0.0,1.0,retained,from auction file,2025,Nicholas Pooran,1995-10-02,30y 276d,West Indies,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2016 - 2024,IPL 2025,LSG,14.0,14.0,2.0,524.0,87.0,43.66,267.0,196.25,0.0,5.0,45.0,40.0,8.0,0.0,,,,,,,,,,,2016-09-23,2024-12-19,2019-02-20,2023-07-07,,,,,True,False,2016,True,31.0,True
2026,1408677.0,N Tiwari,Lucknow Super Giants,10000000.0,1.0,,3000000.0,0.3,,1204500000.0,120.45,45500000.0,4.55,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,784379.0,PWH de Silva,Lucknow Super Giants,20000000.0,2.0,,20000000.0,2.0,,1204500000.0,120.45,45500000.0,4.55,New,0.0,1.0,sold,from auction file,2025,Pinnaduwage Wanindu Hasaranga de Silva,1997-07-29,28y 343d,Sri Lanka,Allrounder,Right hand Bat,Legbreak,2017 - 2026,IPL 2025,RR,11.0,5.0,0.0,9.0,4.0,1.8,15.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,9.04,246.0,4/35,4/35,33.72,22.3,1.0,0.0,0.0,2019-09-01,2026-06-14,2017-07-02,2026-06-06,4.0,35.0,4.0,35.0,True,False,2017,True,29.0,True
2026,1350768.0,Prince Yadav,Lucknow Super Giants,3000000.0,0.3,,,,,1204500000.0,120.45,45500000.0,4.55,Retained,0.0,0.0,retained,from auction file,2025,Prince Yadav,2001-12-12,24y 205d,India,Bowler,Right hand Bat,Right arm Fast,2026 - 2026,IPL 2025,LSG,6.0,2.0,2.0,5.0,4.0,,10.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,9.85,137.0,1/29,1/29,75.0,45.6,0.0,0.0,0.0,2026-06-17,2026-06-20,2026-06-17,2026-06-20,1.0,29.0,1.0,29.0,True,False,2026,True,25.0,False
2026,931581.0,RR Pant,Lucknow Super Giants,270000000.0,27.0,,,,,1204500000.0,120.45,45500000.0,4.55,Retained,0.0,0.0,retained,from auction file,2025,Rishabh Rajendra Pant,1997-10-04,28y 273d,India,Wicketkeeper Batter,Left hand Bat,,2017 - 2026,IPL 2025,LSG,14.0,13.0,2.0,269.0,118.0,24.45,202.0,133.16,1.0,1.0,23.0,16.0,5.0,1.0,,,,,,,,,,,2017-02-01,2024-07-28,2018-10-21,2024-08-07,,,,,True,False,2017,True,29.0,False
2026,1159711.0,Shahbaz Ahmed,Lucknow Super Giants,24000000.0,2.4,,,,,1204500000.0,120.45,45500000.0,4.55,Retained,0.0,0.0,retained,from auction file,2025,Shahbaz Ahmed,1994-12-11,31y 206d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2022 - 2025,IPL 2025,LSG,3.0,1.0,0.0,9.0,9.0,9.0,8.0,112.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,51.0,1/41,1/41,102.0,51.0,0.0,0.0,0.0,2023-10-06,2023-10-07,2022-10-09,2022-12-04,1.0,41.0,1.0,41.0,True,False,2022,True,32.0,False
2026,1326798.0,AM Ghazanfar,Mumbai Indians,48000000.0,4.8,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,1.0,retained,from auction file,2025,,2006-03-20,,Afghanistan,Bowler,Right hand Bat,"Right arm Offbreak, Legbreak",2024 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02,2025-11-11,2024-03-07,2026-06-20,,,,,False,False,2024,True,20.0,True
2026,1175467.0,AV Ankolekar,Mumbai Indians,3000000.0,0.3,,3000000.0,0.3,,1244500000.0,124.45,5500000.0,0.55,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,1209126.0,Ashwani Kumar,Mumbai Indians,3000000.0,0.3,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Ashwani Kumar,2001-08-29,24y 311d,India,Bowler,Left hand Bat,Left arm Medium,,IPL 2025,MI,7.0,,,,,,,,,,,,2.0,0.0,11.0,11.31,123.0,4/24,4/24,21.09,11.1,1.0,0.0,0.0,,,,,4.0,24.0,4.0,24.0,True,False,,False,25.0,False
2026,594322.0,C Bosch,Mumbai Indians,7500000.0,0.75,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,1.0,retained,from auction file,2025,Corbin Bosch,1994-09-10,31y 299d,South Africa,Allrounder,Right hand Bat,Right arm Fast medium,2024 - 2026,IPL 2025,MI,3.0,2.0,0.0,47.0,27.0,23.5,32.0,146.87,0.0,0.0,3.0,3.0,1.0,0.0,1.0,7.85,42.0,1/26,1/26,55.0,42.0,0.0,0.0,0.0,2025-07-14,2026-03-04,2024-12-22,2025-12-06,1.0,26.0,1.0,26.0,True,False,2024,True,32.0,True
2026,447261.0,DL Chahar,Mumbai Indians,92500000.0,9.25,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Deepak Lokandersingh Chahar,1992-08-07,33y 326d,India,Bowler,Right hand Bat,Right arm Medium,2018 - 2023,IPL 2025,MI,14.0,4.0,3.0,37.0,28.0,37.0,25.0,148.0,0.0,0.0,3.0,2.0,2.0,0.0,11.0,9.17,246.0,2/12,2/12,34.18,22.3,0.0,0.0,0.0,2018-07-08,2023-12-01,2018-09-25,2022-12-07,2.0,12.0,2.0,12.0,True,False,2018,True,34.0,False
2026,1421992.0,DV Malewar,Mumbai Indians,3000000.0,0.3,,3000000.0,0.3,,1244500000.0,124.45,5500000.0,0.55,New,0.0,0.0,sold,from auction file,2025,,2003-10-08,,India,Top order Batter,Right hand Bat,Legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,23.0,False
2026,625371.0,HH Pandya,Mumbai Indians,163500000.0,16.35,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Hardik Himanshu Pandya,1993-10-11,32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,IPL 2025,MI,15.0,12.0,3.0,224.0,48.0,24.88,137.0,163.5,0.0,0.0,18.0,12.0,3.0,0.0,14.0,9.77,210.0,5/36,5/36,24.42,15.0,0.0,1.0,0.0,2016-01-26,2026-03-08,2016-10-16,2025-03-09,5.0,36.0,5.0,36.0,True,False,2016,True,33.0,False
2026,625383.0,JJ Bumrah,Mumbai Indians,180000000.0,18.0,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Jasprit Jasbirsingh Bumrah,1993-12-06,32y 212d,India,Bowler,Right hand Bat,Right arm Fast,2016 - 2026,IPL 2025,MI,12.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,6.67,284.0,4/22,4/22,17.55,15.7,1.0,0.0,0.0,2016-01-26,2026-03-08,2016-01-23,2023-11-19,4.0,22.0,4.0,22.0,True,False,2016,True,33.0,False
2026,1081442.0,M Markande,Mumbai Indians,3000000.0,0.3,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,1.0,0.0,transferred,from auction file,2025,,1997-11-11,,India,Bowler,Right hand Bat,Legbreak,2019 - 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-24,2018-11-01,,,,,,,False,False,2019,True,29.0,False
2026,502714.0,MJ Santner,Mumbai Indians,20000000.0,2.0,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,1.0,retained,from auction file,2025,Mitchell Josef Santner,1992-02-05,34y 144d,New Zealand,Bowling Allrounder,Left hand Bat,Slow Left arm Orthodox,2015 - 2026,IPL 2025,MI,13.0,8.0,6.0,40.0,18.0,20.0,33.0,121.21,0.0,0.0,2.0,3.0,8.0,0.0,10.0,7.92,237.0,3/11,3/11,31.3,23.7,0.0,0.0,0.0,2015-06-23,2026-03-20,2015-06-09,2025-11-22,3.0,11.0,3.0,11.0,True,False,2015,True,34.0,True
2026,1079847.0,Mayank Rawat,Mumbai Indians,3000000.0,0.3,,3000000.0,0.3,,1244500000.0,124.45,5500000.0,0.55,New,0.0,0.0,sold,from auction file,2025,,1999-12-04,,India,Allrounder,Right hand Bat,Right arm Offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,27.0,False
2026,1512648.0,Mohd Izhar,Mumbai Indians,3000000.0,0.3,,3000000.0,0.3,,1244500000.0,124.45,5500000.0,0.55,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,1170265.0,NT Tilak Varma,Mumbai Indians,80000000.0,8.0,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Namboori Thakur Tilak Varma,2002-11-08,23y 241d,India,Batting Allrounder,Left hand Bat,Right arm Offbreak,2023 - 2026,IPL 2025,MI,16.0,13.0,2.0,343.0,59.0,31.18,248.0,138.3,0.0,2.0,23.0,16.0,9.0,0.0,,,,,,,,,,,2023-08-03,2026-07-04,2023-09-15,2025-12-06,,,,,True,False,2023,True,24.0,False
2026,1287032.0,Naman Dhir,Mumbai Indians,52500000.0,5.25,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Naman Dhir,1999-12-31,26y 188d,India,Middle order Batter,Right hand Bat,Right arm Offbreak,,IPL 2025,MI,16.0,12.0,4.0,252.0,46.0,31.5,138.0,182.6,0.0,0.0,24.0,13.0,12.0,0.0,0.0,5.25,24.0,,,,,0.0,0.0,0.0,,,,,,,,,True,False,,False,27.0,False
2026,379143.0,Q de Kock,Mumbai Indians,10000000.0,1.0,,10000000.0,1.0,,1244500000.0,124.45,5500000.0,0.55,New,0.0,1.0,sold,from auction file,2025,Quinton de Kock,1992-12-17,33y 199d,South Africa,Wicketkeeper Batter,Left hand Bat,,2012 - 2026,IPL 2025,KKR,8.0,8.0,1.0,152.0,97.0,21.71,117.0,129.91,0.0,1.0,9.0,11.0,3.0,0.0,,,,,,,,,,,2012-12-21,2026-03-04,2013-01-19,2025-12-06,,,,,True,False,2012,True,34.0,True
2026,1350762.0,R Minz,Mumbai Indians,6500000.0,0.65,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Robin Minz,2002-09-13,23y 297d,India,Wicketkeeper Batter,Left hand Bat,Slow Left arm Orthodox,,IPL 2025,MI,2.0,2.0,0.0,6.0,3.0,3.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,24.0,False
2026,1292502.0,RA Bawa,Mumbai Indians,3000000.0,0.3,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Raj Angad Bawa,2002-11-12,23y 236d,India,Allrounder,Left hand Bat,Right arm Medium fast,,IPL 2025,MI,3.0,1.0,1.0,8.0,8.0,,4.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,24.0,False
2026,605661.0,RD Rickelton,Mumbai Indians,10000000.0,1.0,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,1.0,retained,from auction file,2025,Ryan David Rickelton,1996-07-11,29y 361d,South Africa,Wicketkeeper Batter,Left hand Bat,,2022 - 2026,IPL 2025,MI,14.0,14.0,1.0,388.0,62.0,29.84,257.0,150.97,0.0,3.0,47.0,17.0,11.0,5.0,,,,,,,,,,,2024-05-23,2026-03-04,2023-03-18,2025-12-06,,,,,True,False,2022,True,30.0,True
2026,34102.0,RG Sharma,Mumbai Indians,163000000.0,16.3,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Rohit Gurunath Sharma,1987-04-30,39y 65d,India,Top order Batter,Right hand Bat,Right arm Offbreak,2007 - 2026,IPL 2025,MI,15.0,15.0,1.0,418.0,81.0,29.85,280.0,149.28,0.0,4.0,41.0,22.0,1.0,0.0,,,,,,,,,,,2007-09-19,2024-06-29,2007-06-23,2026-06-20,,,,,True,False,2007,True,39.0,False
2026,1122621.0,RS Sharma,Mumbai Indians,3000000.0,0.3,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,,1993-03-11,,India,Bowler,Right hand Bat,Legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,33.0,False
2026,446507.0,SA Yadav,Mumbai Indians,163500000.0,16.35,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,0.0,retained,from auction file,2025,Suryakumar Ashok Yadav,1990-09-14,35y 294d,India,Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2021 - 2026,IPL 2025,MI,16.0,16.0,5.0,717.0,73.0,65.18,427.0,167.91,0.0,5.0,69.0,38.0,6.0,0.0,,,,,,,,,,,2021-03-14,2026-03-08,2021-07-18,2023-11-19,,,,,True,False,2021,True,36.0,False
2026,914541.0,SE Rutherford,Mumbai Indians,26000000.0,2.6,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,1.0,1.0,transferred,from auction file,2025,Sherfane Eviston Rutherford,1998-08-15,27y 323d,West Indies,Middle order Batter,Left hand Bat,Right arm Fast medium,2018 - 2026,IPL 2025,GT,13.0,11.0,2.0,291.0,46.0,32.33,185.0,157.29,0.0,0.0,22.0,18.0,1.0,0.0,,,,,,,,,,,2018-12-22,2026-06-14,2023-12-03,2026-06-06,,,,,True,False,2018,True,28.0,True
2026,475281.0,SN Thakur,Mumbai Indians,20000000.0,2.0,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,1.0,0.0,transferred,from auction file,2025,Shardul Narendra Thakur,1991-10-16,34y 256d,India,Bowling Allrounder,Right hand Bat,Right arm Medium,2017 - 2025,IPL 2025,LSG,10.0,5.0,2.0,18.0,6.0,6.0,12.0,150.0,0.0,0.0,3.0,0.0,4.0,0.0,13.0,11.02,204.0,4/34,4/34,28.84,15.6,1.0,0.0,0.0,2018-02-21,2022-02-20,2017-08-31,2023-10-19,4.0,34.0,4.0,34.0,True,False,2017,True,35.0,False
2026,277912.0,TA Boult,Mumbai Indians,125000000.0,12.5,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,1.0,retained,from auction file,2025,Trent Alexander Boult,1989-07-22,36y 347d,New Zealand,Bowler,Right hand Bat,Left arm Fast medium,2011 - 2024,IPL 2025,MI,16.0,2.0,1.0,2.0,1.0,2.0,3.0,66.66,0.0,0.0,0.0,0.0,1.0,0.0,22.0,8.96,346.0,4/26,4/26,23.5,15.7,1.0,0.0,0.0,2013-02-09,2024-06-17,2012-07-11,2023-11-15,4.0,26.0,4.0,26.0,True,False,2011,True,37.0,True
2026,897549.0,WG Jacks,Mumbai Indians,52500000.0,5.25,,,,,1244500000.0,124.45,5500000.0,0.55,Retained,0.0,1.0,retained,from auction file,2025,William George Jacks,1998-11-21,27y 227d,England,Batting Allrounder,Right hand Bat,Right arm Offbreak,2022 - 2026,IPL 2025,MI,13.0,11.0,1.0,233.0,53.0,23.3,172.0,135.46,0.0,1.0,22.0,11.0,6.0,0.0,6.0,8.57,84.0,2/14,2/14,20.0,14.0,0.0,0.0,0.0,2022-09-23,2026-07-04,2023-03-01,2026-01-27,2.0,14.0,2.0,14.0,True,False,2022,True,28.0,True
2026,1125976.0,Arshdeep Singh,Punjab Kings,180000000.0,18.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Arshdeep Singh,1999-02-05,27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,IPL 2025,PBKS,17.0,2.0,1.0,2.0,1.0,2.0,6.0,33.33,0.0,0.0,0.0,0.0,4.0,0.0,21.0,8.88,350.0,3/16,3/16,24.66,16.6,0.0,0.0,0.0,2022-07-07,2026-07-04,2022-11-25,2026-06-17,3.0,16.0,3.0,16.0,True,False,2022,True,27.0,False
2026,819429.0,Azmatullah Omarzai,Punjab Kings,24000000.0,2.4,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,1.0,retained,from auction file,2025,Azmatullah Omarzai,2000-03-24,26y 124d,Afghanistan,Allrounder,Right hand Bat,Right arm Medium fast,2021 - 2026,IPL 2025,PBKS,9.0,5.0,1.0,57.0,21.0,14.25,41.0,139.02,0.0,0.0,6.0,3.0,1.0,0.0,8.0,10.33,162.0,2/33,2/33,34.87,20.2,0.0,0.0,0.0,2022-03-03,2026-02-19,2021-01-21,2026-06-20,2.0,33.0,2.0,33.0,True,False,2021,True,26.0,True
2026,679567.0,BJ Dwarshuis,Punjab Kings,44000000.0,4.4,,10000000.0,1.0,,1215000000.0,121.5,35000000.0,3.5,New,0.0,1.0,sold,from auction file,2025,,1994-06-23,,Australia,Bowler,Left hand Bat,Left arm Fast medium,2022 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-05,2026-02-13,2024-09-19,2026-06-14,,,,,False,False,2022,True,32.0,True
2026,1210488.0,C Connolly,Punjab Kings,30000000.0,3.0,,20000000.0,2.0,,1215000000.0,121.5,35000000.0,3.5,New,0.0,1.0,sold,from auction file,2025,,2003-08-22,,Australia,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-07,2026-06-21,2024-09-29,2026-06-14,,,,,False,False,2024,True,23.0,True
2026,1292496.0,Harnoor Singh,Punjab Kings,3000000.0,0.3,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,1168641.0,Harpreet Brar,Punjab Kings,15000000.0,1.5,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Harpreet Brar,1995-09-16,30y 292d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,,IPL 2025,PBKS,8.0,2.0,1.0,11.0,7.0,11.0,13.0,84.61,0.0,0.0,0.0,1.0,0.0,0.0,10.0,8.63,132.0,3/22,3/22,19.0,13.2,0.0,0.0,0.0,,,,,3.0,22.0,3.0,22.0,True,False,,False,31.0,False
2026,493773.0,LH Ferguson,Punjab Kings,20000000.0,2.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,1.0,retained,from auction file,2025,Lachlan Hammond Ferguson,1991-06-13,35y 43d,New Zealand,Bowler,Right hand Bat,Right arm Fast,2016 - 2026,IPL 2025,PBKS,4.0,1.0,1.0,4.0,4.0,,1.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,9.17,68.0,2/37,2/37,20.8,13.6,0.0,0.0,0.0,2017-01-03,2026-03-20,2016-12-04,2023-11-15,2.0,37.0,2.0,37.0,True,False,2016,True,35.0,True
2026,696401.0,M Jansen,Punjab Kings,70000000.0,7.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,1.0,retained,from auction file,2025,Marco Jansen,2000-05-01,26y 66d,South Africa,Bowling Allrounder,Right hand Bat,Left arm Fast,2021 - 2026,IPL 2025,PBKS,14.0,8.0,4.0,75.0,34.0,18.75,63.0,119.04,0.0,0.0,3.0,4.0,8.0,0.0,16.0,9.2,283.0,3/17,3/17,27.12,17.6,0.0,0.0,0.0,2022-06-17,2026-03-04,2022-01-19,2025-12-06,3.0,17.0,3.0,17.0,True,False,2021,True,26.0,True
2026,1213979.0,MJ Owen,Punjab Kings,30000000.0,3.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,1.0,retained,from auction file,2025,Mitchell J Owen,2001-09-16,24y 292d,Australia,Allrounder,Right hand Bat,Right arm Medium,2025 - 2026,IPL 2025,PBKS,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,2025-07-20,2026-02-01,2025-10-19,2025-10-25,,,,,True,False,2025,True,25.0,True
2026,325012.0,MP Stoinis,Punjab Kings,110000000.0,11.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,1.0,retained,from auction file,2025,Marcus Peter Stoinis,1989-08-16,36y 322d,Australia,Batting Allrounder,Right hand Bat,Right arm Medium,2015 - 2026,IPL 2025,PBKS,13.0,11.0,5.0,160.0,44.0,26.66,86.0,186.04,0.0,0.0,8.0,15.0,1.0,0.0,1.0,12.35,85.0,1/14,1/14,175.0,85.0,0.0,0.0,0.0,2015-08-31,2026-02-20,2015-09-11,2024-11-10,1.0,14.0,1.0,14.0,True,False,2015,True,37.0,True
2026,1316430.0,Musheer Khan,Punjab Kings,3000000.0,0.3,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Musheer Khan,2005-02-27,21y 128d,India,Allrounder,Right hand Bat,Slow Left arm Orthodox,,IPL 2025,PBKS,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,12.0,1/27,1/27,27.0,12.0,0.0,0.0,0.0,,,,,1.0,27.0,1.0,27.0,True,False,,False,21.0,False
2026,1151273.0,N Wadhera,Punjab Kings,42000000.0,4.2,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Nehal Wadhera,2000-09-04,25y 306d,India,Top order Batter,Left hand Bat,Legbreak,,IPL 2025,PBKS,16.0,15.0,3.0,369.0,70.0,30.75,253.0,145.84,0.0,2.0,28.0,21.0,6.0,0.0,0.0,10.8,5.0,,,,,0.0,0.0,0.0,,,,,,,,,True,False,,False,26.0,False
2026,1175456.0,P Arya,Punjab Kings,38000000.0,3.8,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Priyansh Arya,2001-09-18,24y 290d,India,Opening Batter,Left hand Bat,Right arm Offbreak,,IPL 2025,PBKS,17.0,17.0,0.0,475.0,103.0,27.94,265.0,179.24,1.0,2.0,55.0,25.0,8.0,0.0,,,,,,,,,,,,,,,,,,,True,False,,False,25.0,False
2026,1324449.0,P Avinash,Punjab Kings,3000000.0,0.3,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,777515.0,P Dubey,Punjab Kings,3000000.0,0.3,,3000000.0,0.3,,1215000000.0,121.5,35000000.0,3.5,New,0.0,0.0,sold,from auction file,2025,Praveen Dubey,1993-07-01,33y 3d,India,Bowler,Right hand Bat,Legbreak Googly,,IPL 2025,PBKS,1.0,,,,,,,,,,,,0.0,0.0,1.0,10.0,12.0,1/20,1/20,20.0,12.0,0.0,0.0,0.0,,,,,1.0,20.0,1.0,20.0,True,False,,False,33.0,False
2026,1161024.0,Prabhsimran Singh,Punjab Kings,40000000.0,4.0,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Prabhsimran Singh,2000-08-10,25y 329d,India,Wicketkeeper Batter,Right hand Bat,,,IPL 2025,PBKS,17.0,17.0,0.0,549.0,91.0,32.29,342.0,160.52,0.0,4.0,56.0,30.0,2.0,1.0,,,,,,,,,,,,,,,,,,,True,False,,False,26.0,False
2026,642519.0,SS Iyer,Punjab Kings,267500000.0,26.75,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Shreyas Santosh Iyer,1994-12-06,31y 210d,India,Top order Batter,Right hand Bat,"Right arm Offbreak, Legbreak Googly",2017 - 2026,IPL 2025,PBKS,17.0,17.0,5.0,604.0,97.0,50.33,345.0,175.07,0.0,6.0,43.0,39.0,7.0,0.0,,,,,,,,,,,2017-11-01,2026-07-01,2017-12-10,2026-06-20,,,,,True,False,2017,True,32.0,False
2026,377534.0,Shashank Singh,Punjab Kings,55000000.0,5.5,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Shashank Singh,1991-11-21,34y 226d,India,Batting Allrounder,Right hand Bat,"Right arm Medium, Right arm Offbreak",,IPL 2025,PBKS,17.0,14.0,7.0,350.0,61.0,50.0,228.0,153.5,0.0,3.0,23.0,18.0,7.0,0.0,0.0,13.5,12.0,,,,,0.0,0.0,0.0,,,,,,,,,True,False,,False,35.0,False
2026,1339698.0,Suryansh Shedge,Punjab Kings,3000000.0,0.3,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Suryansh Shedge,2003-01-29,23y 157d,India,Batting Allrounder,Right hand Bat,Right arm Medium fast,2026 - 2026,IPL 2025,PBKS,5.0,3.0,0.0,7.0,4.0,2.33,11.0,63.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.33,18.0,,,,,0.0,0.0,0.0,2026-06-28,2024-02-02,,,,,,,True,False,2026,True,23.0,False
2026,1449053.0,V Nishad,Punjab Kings,3000000.0,0.3,,3000000.0,0.3,,1215000000.0,121.5,35000000.0,3.5,New,0.0,0.0,sold,from auction file,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,,False
2026,777815.0,V Vyshak,Punjab Kings,18000000.0,1.8,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,Vijaykumar Vyshak,1997-01-31,29y 155d,India,Bowler,Right hand Bat,Right arm Medium,,IPL 2025,PBKS,5.0,,,,,,,,,,,,1.0,0.0,4.0,10.64,102.0,2/44,2/44,45.25,25.5,0.0,0.0,0.0,,,,,2.0,44.0,2.0,44.0,True,False,,False,29.0,False
2026,732293.0,Vishnu Vinod,Punjab Kings,9500000.0,0.95,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,0.0,retained,from auction file,2025,,1993-12-02,,India,Wicketkeeper Batter,Right hand Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,False,33.0,False
2026,1050545.0,XC Bartlett,Punjab Kings,8000000.0,0.8,,,,,1215000000.0,121.5,35000000.0,3.5,Retained,0.0,1.0,retained,from auction file,2025,Xavier Colin Bartlett,1998-12-17,27y 200d,Australia,Bowler,Right hand Bat,Right arm Fast medium,2024 - 2026,IPL 2025,PBKS,4.0,1.0,0.0,11.0,11.0,11.0,15.0,73.33,0.0,0.0,1.0,0.0,5.0,0.0,2.0,9.6,60.0,1/26,1/26,48.0,30.0,0.0,0.0,0.0,2024-02-13,2026-06-17,2024-02-02,2026-06-14,1.0,26.0,1.0,26.0,True,False,2024,True,28.0,True
