year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas,auction_result,id_source,prior_season,player_name_stats,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs,has_prior_season,is_mega_auction,int_value,is_capped
2018,249866,Alex Hales,,,,,10000000,1,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,917213,Shivil Kaushik,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,Shivil Kaushik,9/7/1995,30y 300d,India,Bowler,Right hand Bat,Left arm Wrist spin,,IPL 2017,GL,3,,,,,,,,,,,,0,0,0,9.54,66,,,,,0,0,0,,,,,,,,,TRUE,TRUE,,FALSE
2018,262323,Iqbal Abdullah,,,,,3000000,0.3,,,,,,,,,unsold,initial match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,527663,J Suchith,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,1082859,Tejas Baroka,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,Tejas Baroka,2/1/1996,30y 153d,India,Bowler,Right hand Bat,Legbreak Googly,,IPL 2017,GL,1,,,,,,,,,,,,0,0,0,9.42,21,,,,,0,0,0,,,,,,,,,TRUE,TRUE,,FALSE
2018,1048739,Sai Kishore,,,,,2000000,0.2,,,,,,,,,unsold,not found - add manually,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,777537,KC Cariappa,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,Konganda Charamanna Cariappa,4/13/1994,32y 83d,India,Bowler,Right hand Bat,Legbreak,,IPL 2017,PBKS,4,2,0,2,1,1,7,28.57,0,0,0,0,1,0,4,8.46,90,24-Feb,24-Feb,31.75,22.5,0,0,0,,,,,2,24,2,24,TRUE,TRUE,,FALSE
2018,303669,Joe Root,,,,,15000000,1.5,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,43906,Hashim Amla,,,,,15000000,1.5,,,,,,,,,unsold,name match,2017,Hashim Mahomed Amla,3/31/1983,43y 96d,South Africa,Top order Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2004 - 2019,IPL 2017,PBKS,10,10,3,420,104,60,288,145.83,2,2,40,17,0,0,,,,,,,,,,,1/13/2009,8/14/2018,3/9/2008,6/28/2019,,,,,TRUE,TRUE,2004,TRUE
2018,226492,Martin Guptill,,,,,7500000,0.75,,,,,,,,,unsold,name match,2017,Martin James Guptill,9/30/1986,39y 279d,New Zealand,Opening Batter,Right hand Bat,Right arm Offbreak,2009 - 2022,IPL 2017,PBKS,7,7,1,132,50,22,88,150,0,1,17,5,6,0,,,,,,,,,,,2/15/2009,10/12/2022,1/10/2009,9/8/2022,,,,,TRUE,TRUE,2009,TRUE
2018,270484,James Faulkner,,,,,20000000,2,,,,,,,,,unsold,name match,2017,James Peter Faulkner,4/29/1990,36y 66d,Australia,Bowling Allrounder,Right hand Bat,Left arm Fast medium,2012 - 2017,IPL 2017,GL,8,6,2,54,21,13.5,57,94.73,0,0,4,0,3,0,6,9.79,158,Feb-34,Feb-34,43,26.3,0,0,0,2/1/2012,2/22/2017,2/1/2013,10/1/2017,2,34,2,34,TRUE,TRUE,2012,TRUE
2018,297433,Jonny Bairstow,,,,,15000000,1.5,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,288284,Josh Hazlewood,,,,,20000000,2,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,236779,Ishant Sharma,,,,,7500000,0.75,,,,,,,,,unsold,name match,2017,Ishant Sharma,9/2/1988,37y 305d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,IPL 2017,PBKS,6,3,1,8,5,4,12,66.66,0,0,1,0,0,0,0,9.94,108,,,,,0,0,0,2/1/2008,10/10/2013,6/29/2007,1/23/2016,,,,,TRUE,TRUE,2007,TRUE
2018,319439,Mitchell McClenaghan,,,,,10000000,1,,,,,,,,,unsold,name match,2017,Mitchell John McClenaghan,6/11/1986,40y 26d,New Zealand,Bowler,Left hand Bat,Left arm Fast medium,2012 - 2018,IPL 2017,MI,14,7,3,16,12,4,15,106.66,0,0,0,1,1,0,19,9.38,324,24-Mar,24-Mar,26.68,17,0,0,0,12/21/2012,5/31/2018,1/19/2013,1/25/2016,3,24,3,24,TRUE,TRUE,2012,TRUE
2018,49758,Lasith Malinga,,,,,10000000,1,,,,,,,,,unsold,name match,2017,Separamadu Lasith Malinga,8/28/1983,42y 313d,Sri Lanka,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,IPL 2017,MI,12,2,2,7,7,,3,233.33,0,0,0,1,1,0,11,8.52,269,5-Feb,5-Feb,34.72,24.4,0,0,0,6/15/2006,3/6/2020,7/17/2004,7/26/2019,2,5,2,5,TRUE,TRUE,2004,TRUE
2018,559066,Ish Sodhi,,,,,5000000,0.5,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,51433,Samuel Badree,,,,,10000000,1,,,,,,,,,unsold,name match,2017,Samuel Badree,3/9/1981,45y 112d,West Indies,Bowler,Right hand Bat,Legbreak,2012 - 2018,IPL 2017,RCB,7,5,0,13,8,2.6,23,56.52,0,0,0,0,2,0,9,7.52,150,9-Apr,9-Apr,20.88,16.6,1,0,0,6/30/2012,8/5/2018,,,4,9,4,9,TRUE,TRUE,2012,TRUE
2018,379504,Adam Zampa,,,,,10000000,1,,,,,,,,,unsold,name match,2017,Adam Zampa,3/31/1992,34y 99d,Australia,Bowler,Right hand Bat,Legbreak Googly,2016 - 2026,IPL 2017,RPS,6,1,0,5,5,5,7,71.42,0,0,1,0,0,0,7,8.21,119,22-Feb,22-Feb,23.28,17,0,0,0,3/4/2016,6/21/2026,2/6/2016,6/14/2026,2,22,2,22,TRUE,TRUE,2016,TRUE
2018,1312645,Himanshu Rana,,,,,2000000,0.2,,,,,,,,,unsold,initial match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,28222,Shivam Dubey,,,,,2000000,0.2,,,,,,,,,unsold,ambiguous initial,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,721867,Jitesh Sharma,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,554700,Nikhil Naik,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,603410,Ben McDermott,,,,,3000000,0.3,,,,,,,,,unsold,not found - add manually,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,604534,Ankush Bains,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2018,732293,Vishnu Vinod,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,Vishnu Vinod,12/2/1993,32y 217d,India,Wicketkeeper Batter,Right hand Bat,,,IPL 2017,RCB,3,3,0,19,9,6.33,26,73.07,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,FALSE
2018,237696,Sheldon Jackson,,,,,2000000,0.2,,,,,,,,,unsold,name match,2017,Sheldon Philip Jackson,9/27/1986,39y 281d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,,IPL 2017,KKR,4,3,1,38,16,19,31,122.58,0,0,5,0,2,0,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,FALSE
2018,950165,Rajneesh Gurbani,,,,,2000000,0.2,,,,,,,,,unsold,not found - add manually,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,TRUE,,FALSE
2019,35565,Manoj Tiwary,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,Manoj Kumar Tiwary,11/14/1985,40y 232d,India,Batter,Right hand Bat,Legbreak Googly,2008 - 2015,IPL 2018,PBKS,5,4,1,47,35,15.66,44,106.81,0,0,4,1,4,0,0,10,6,,,,,0,0,0,10/29/2011,9/11/2012,2/3/2008,7/14/2015,,,,,TRUE,FALSE,2008,TRUE
2019,32540,Cheteshwar Pujara,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,249866,Alex Hales,,,,,15000000,1.5,,,,,,,,,unsold,already had id,2018,Alexander Daniel Hales,1/3/1989,37y 185d,England,Opening Batter,Right hand Bat,Right arm Medium,2011 - 2022,IPL 2018,SRH,6,6,0,148,45,24.66,118,125.42,0,0,13,6,2,0,,,,,,,,,,,8/31/2011,11/13/2022,8/27/2014,3/2/2019,,,,,TRUE,FALSE,2011,TRUE
2019,37737,Brendon McCullum,,,,,20000000,2,,,,,,,,,unsold,already had id,2018,Brendon Barrie McCullum,9/27/1981,44y 275d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,IPL 2018,RCB,6,6,0,127,43,21.16,88,144.31,0,0,16,6,1,0,,,,,,,,,,,2/17/2005,6/23/2015,1/17/2002,2/8/2016,,,,,TRUE,FALSE,2002,TRUE
2019,247235,Chris Woakes,,,,,20000000,2,,,,,,,,,unsold,already had id,2018,Christopher Roger Woakes,3/2/1989,37y 124d,England,Allrounder,Right hand Bat,Right arm Fast medium,2011 - 2025,IPL 2018,RCB,5,4,2,17,11,8.5,19,89.47,0,0,1,1,1,0,8,10.36,110,Mar-36,Mar-36,23.75,13.7,0,0,0,1/12/2011,12/21/2023,1/23/2011,11/11/2023,3,36,3,36,TRUE,FALSE,2011,TRUE
2019,288992,Chris Jordan,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,Christopher James Jordan,10/4/1988,37y 268d,England,Bowler,Right hand Bat,Right arm Fast medium,2013 - 2024,IPL 2018,SRH,1,,,,,,,,,,,,0,0,0,7.75,24,,,,,0,0,0,2/2/2014,6/27/2024,9/16/2013,11/17/2022,,,,,TRUE,FALSE,2013,TRUE
2019,32102,Naman Ojha,,,,,7500000,0.75,,,,,,,,,unsold,already had id,2018,Naman Vinaykumar Ojha,7/20/1983,42y 349d,India,Wicketkeeper Batter,Right hand Bat,,2010 - 2015,IPL 2018,DC,1,1,0,1,1,1,4,25,0,0,0,0,0,0,,,,,,,,,,,6/12/2010,6/13/2010,9/1/2015,6/5/2010,,,,,TRUE,FALSE,2010,TRUE
2019,603410,Ben McDermott,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,272994,Rahul Sharma,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,379504,Adam Zampa,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,581160,Khary Pierre,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,240609,Fawad Ahmed,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,432783,Sachin Baby,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,327123,Ankit Bawne,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,960369,Armaan Jaffer,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,1151270,Ayush Badoni,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,237696,Sheldon Jackson,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,477069,B Indrajith,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,1123073,Anuj Rawat,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,529436,KS Bharat,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,319745,Arun Karthik,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,527299,Aniket Choudhary,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,967603,Ishan Porel,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,950165,Rajneesh Gurbani,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,604616,Chama Milind,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,822553,Tushar Deshpande,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,527663,J Suchith,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,969367,Yuvraj Chudasama,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,712219,Zahir Khan,,,,,4000000,0.4,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,777537,KC Cariappa,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,1048739,R Sai Kishore,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,215155,Usman Khawaja,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,793457,Hazratullah Zazai,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,269280,Reeza Hendricks,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,6683,Shaun Marsh,,,,,20000000,2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,35390,Saurabh Tiwary,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,43906,Hashim Amla,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,355269,James Neesham,,,,,7500000,0.75,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,49764,Angelo Mathews,,,,,20000000,2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,290727,Rishi Dhawan,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,277662,Corey Anderson,,,,,20000000,2,,,,,,,,,unsold,already had id,2018,Corey James Anderson,12/13/1990,35y 203d,United States of America,Batting Allrounder,Left hand Bat,Left arm Medium fast,2012 - 2024,IPL 2018,RCB,3,3,0,17,15,5.66,22,77.27,0,0,0,1,0,0,3,13.26,52,Feb-47,Feb-47,38.33,17.3,0,0,0,12/21/2012,6/23/2024,6/16/2013,6/9/2017,2,47,2,47,TRUE,FALSE,2012,TRUE
2019,378496,Parvez Rasool,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,391485,Jason Holder,,,,,7500000,0.75,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,7502,Luke Ronchi,,,,,7500000,0.75,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,56029,Mushfiqur Rahim,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,300631,Kusal Perera,,,,,7500000,0.75,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,823509,Glenn Phillips,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,35731,Vinay Kumar,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,Ranganath Vinay Kumar,2/12/1984,42y 143d,India,Bowler,Right hand Bat,Right arm Medium,2010 - 2013,IPL 2018,KKR,2,1,1,6,6,,3,200,0,0,1,0,2,0,2,16.95,23,Feb-30,Feb-30,32.5,11.5,0,0,0,5/11/2010,10/10/2013,5/28/2010,11/2/2013,2,30,2,30,TRUE,FALSE,2010,TRUE
2019,272262,Kane Richardson,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,310958,Abhimanyu Mithun,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,46538,Morne Morkel,,,,,15000000,1.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,47492,Dale Steyn,,,,,15000000,1.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,777515,Praveen Dubey,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,914171,Qais Ahmad,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,591653,Satyajeet Bachhav,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,318845,Rilee Rossouw,,,,,15000000,1.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,4864,Daniel Christian,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,Daniel Trevor Christian,5/4/1983,43y 61d,Australia,Allrounder,Right hand Bat,Right arm Fast medium,2010 - 2021,IPL 2018,DC,4,3,1,26,13,13,33,78.78,0,0,0,1,0,0,4,8.53,71,Feb-35,Feb-35,25.25,17.7,0,0,0,2/23/2010,8/9/2021,2/5/2012,7/26/2021,2,35,2,35,TRUE,FALSE,2010,TRUE
2019,317293,Manpreet Gony,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,927119,Ali Khan,,,,,4000000,0.4,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,272465,James Pattinson,,,,,10000000,1,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,816599,Himanshu Rana,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,362201,Lewis Gregory,,,,,4000000,0.4,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,732293,Vishnu Vinod,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,396884,Patrick Brown,,,,,4000000,0.4,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,543922,Jaskaran Singh,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,592735,Sandeep Warrier,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,670013,Fabian Allen,,,,,5000000,0.5,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,299572,Sikandar Raza,,,,,7500000,0.75,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,1079560,Sairaj Patil,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,232292,Swapnil Singh,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,930189,Lalit Yadav,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,256956,Laurie Evans,,,,,4000000,0.4,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,510530,Jamie Overton,,,,,4000000,0.4,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,714461,Akash Parkar,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,1159773,Karn Kaushal,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,942367,Mayank Dagar,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,942371,Zeeshan Ansari,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,340063,Kedar Devdhar,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,24790,Tanmay Mishra,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2019,1119011,Aman Khan,,,,,2000000,0.2,,,,,,,,,unsold,already had id,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
2020,1210280,Balwant Rai Singh,,,,,2000000,0.2,,,,,,,,,sold,already had id,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,,FALSE
